,stock_code,corp_name,sector,product
78137,079160,CJ CGV,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영"
78154,078160,메디포스트,기초 의약물질 및 생물학적 제제 제조업,제대혈은행
78194,035810,이지홀딩스,동물용 사료 및 조제식품 제조업,지주회사
78205,342550,케이비제20호기업인수목적,,
78207,001550,조비,"비료, 농약 및 살균, 살충제 제조업","복합비료(연초용,수도용,시판용,특수작물용),양액재배용 비료,완효성 비료,부직포 제조,무역"
78223,067250,케이조선,,
78229,347770,핌스,전자부품 제조업,OLED Metal Mask
78264,390110,애니메디솔루션,의료용 기기 제조업,"맞춤형 수술솔루션(시뮬레이터, 수술가이드, 보형물)"
78265,199150,데이터스트림즈,소프트웨어 개발 및 공급업,TeraStream
78272,006580,대양제지,"펄프, 종이 및 판지 제조업",골판지원지
78273,079810,디이엔티,특수 목적용 기계 제조업,FPD공정검사장비
78274,005030,부산주공,자동차 신품 부품 제조업,"자동차부품(엔진부품,조향장치부품,브레이장치부품,오토미셧부품) 제조,도매/부동산 임대"
78275,003240,태광산업,화학섬유 제조업,"석유화학제품(PTA,AN),화섬사,직물 등"
78392,102260,동성케미컬,회사 본부 및 경영 컨설팅 서비스업,
78394,025540,한국단자공업,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전기변환장치(광커넥터,통신용콘넥터,정밀압착단자설계) 제조,무역(수출)"
78419,293490,카카오게임즈,소프트웨어 개발 및 공급업,"모바일, PC게임 퍼블리싱"
78437,419080,엔젯,특수 목적용 기계 제조업,"EHD 잉크젯 프린터, EHD 코터"
78483,000400,롯데손해보험,보험업,손해보험업
78493,262840,아이퀘스트,소프트웨어 개발 및 공급업,"패키지 ERP, 구축형 ERP 등"
78511,189350,코셋,통신 및 방송 장비 제조업,광통신용 증폭기
78524,368770,파이버프로,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",광섬유 관성센서 및 관성 측정장치
78536,361390,제노코,통신 및 방송 장비 제조업,"위성탑재체, 위성운용국, 항공전자 등"
78554,012800,대창,1차 비철금속 제조업,"황동봉,동합금괴 제조,판매"
78555,046840,자유투어,,
78557,215200,메가스터디교육,일반 교습 학원,"오프라인 학원,  온라인 강의"
78640,155650,와이엠씨,전자부품 제조업,"FPD 패널용 Target, Backing Plate 등"
78656,365900,브이씨,운동 및 경기용구 제조업,골프용 거리측정기
78693,032580,피델릭스,반도체 제조업,PSRAM 및 LPSDRAM
78714,037030,파워넷,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",전력변환장치
78721,056190,에스에프에이,특수 목적용 기계 제조업,"디스플레이, 2차전지, 반도체 제조설비 및 공장자동화기기"
78760,241560,두산밥캣,특수 목적용 기계 제조업,"Compact Equipment, Heavy Equipment, Portable Power"
78765,007070,GS리테일,종합 소매업,"체인화 편의점,슈퍼마켓,마트,전자상거래/부동산(빌딩) 임대"
78806,130500,GH신소재,기타 섬유제품 제조업,"자동차용 부직포, 폴리우레탄 폼"
78828,395400,SK리츠,부동산 임대 및 공급업,서울 중구 소재 SK서린빌딩 및 전국 116개 주유소 임대 운영
78832,248020,젬,전구 및 조명장치 제조업,LED 조명장치
78850,002460,화성산업,건물 건설업,아파트 건설
78877,383930,디티앤씨알오,자연과학 및 공학 연구개발업,비임상 및 임상시험 대체 용역
78900,069510,에스텍,영상 및 음향기기 제조업,스피커 및 스피커시스템
78959,017890,한국알콜,기타 화학제품 제조업,주정
78960,060380,동양에스텍,1차 철강 제조업,"열연박판, 열연후판, 무늬강판"
78961,234080,JW생명과학,의약품 제조업,"기초수액, TPN, 특수수액, HEMO, 영양수액 등"
78962,004650,창해에탄올,알코올음료 제조업,"주정(발효주정, 정제주정) 등"
78964,059100,아이컴포넌트,전자부품 제조업,액정평판디스플레이용 플라스틱 박판필름 제조업
78965,067310,하나마이크론,반도체 제조업,"반도체패키징,IOT"
78966,131180,딜리,컴퓨터 및 주변장치 제조업,디지털 UV 프린터
78967,028080,휴맥스홀딩스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","지주사업, IT서비스사업"
78968,417970,모델솔루션,특수 목적용 기계 제조업,"하이엔드 프로토타입 제조, 다품종 소량생산 서비스"
79047,037760,쎄니트,1차 철강 제조업,스테인레스 냉연강판
79062,015200,성원,,
79087,003470,유안타증권,금융 지원 서비스업,"유가증권 매매,중개,대리,인수"
79089,258540,에스엘테라퓨틱스,자연과학 및 공학 연구개발업,"줄기세포치료제, 화장품, 전자의료기기 등"
79090,346010,타이드,전자부품 제조업,"PLC모뎀, DCU"
79136,034730,SK,기타 금융업,"지주회사, 시스템통합(SI), 정보통신사업 관련 컨설팅,조사용역,정보통신기술 연구개발/정보통신기기,소프트웨어 개발,도매"
79143,096770,SK이노베이션,석유 정제품 제조업,"석유정제,석유화학제품,윤활유제품,아스팔트제품,의약중간체 제조,판매,유전개발,대체에너지사업"
79148,001800,오리온홀딩스,기타 금융업,자회사 관리 지주사업 등
79155,005090,SGC에너지,전기업,"증기, 전기, REC(신재생에너지공급인증서)"
79160,016580,환인제약,의약품 제조업,"의약품(신경정신질환치료제,소화기관용약제,연고) 제조,도매"
79170,039200,오스코텍,의약품 제조업,"뼈이식재,건강식품소재"
79171,007700,F&F 홀딩스,기타 금융업,"스포츠웨어(골프웨어) 제조/도서출판(단행본,유아/아동전집류(아인슈타인시리즈),잡지)/이천고속도로휴게소/문구사무용품,수입의류 판매,소매"
79187,367460,유안타제7호기업인수목적,,
79189,129920,대성하이텍,특수 목적용 기계 제조업,"정밀부품, 스위스턴 자동선반, 컴팩트 머시닝센터"
79190,039340,한국경제TV,텔레비전 방송업,"광고수입, 협찬수입"
79192,000320,노루홀딩스,기타 금융업,지주사업
79193,041830,인바디,의료용 기기 제조업,정밀 체성분 분석기
79194,004100,태양금속공업,자동차 신품 부품 제조업,"자동차용 강력볼트,너트,전기전자제품용 나사,자전거부품,전해동박,도금도장설비 제조"
79198,004980,성신양회,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트,레미콘 제조"
79222,306040,에스제이그룹,"가죽, 가방 및 유사제품 제조업","캉골 가방/모자, 헬렌카민스키 모자"
79282,217820,원익피앤이,특수 목적용 기계 제조업,2차전지 자동화 설비
79283,365550,ESR켄달스퀘어리츠,부동산 임대 및 공급업,부동산투자
79289,289860,지슨,소프트웨어 개발 및 공급업,무선 도청·해킹·불법촬영 탐지시스템
79309,419270,신영스팩7호,금융 지원 서비스업,기업인수
79322,237820,플레이디,광고업,온라인 광고 대행
79341,033780,케이티앤지,담배 제조업,"잎담배,제조담배,홍삼,홍삼제품 제조,판매"
79343,011790,SKC,기타 화학제품 제조업,"폴리에스테르필름,합성수지,LCD용 필름 제조"
79347,011210,현대위아,자동차 신품 부품 제조업,"자동차부품, 공작기계 등"
79348,001510,SK증권,금융 지원 서비스업,"증권업,부동산 임대"
79371,024880,케이피에프,기타 금속 가공제품 제조업,볼트류
79380,068420,엔터미디어,,
79392,036890,진성티이씨,특수 목적용 기계 제조업,트랙롤라. 플로팅 씰
79401,407400,꿈비,가구 제조업,"놀이방매트, 유아거실가구 등"
79415,413600,키움제6호스팩,금융 지원 서비스업,기업 인수합병
79416,265560,영화테크,자동차 신품 부품 제조업,자동차 정션박스 등
79425,204270,제이앤티씨,전자부품 제조업,"강화유리, 커넥터"
79426,255440,야스,특수 목적용 기계 제조업,"OLED 증착기, OLED 증착원"
79449,900270,헝셩그룹,기타 금융업,자회사 제품 : 아동용 완구 및 아동복 등
79451,434190,탈로스,일차전지 및 축전지 제조업,군용 리튬이온 이차전지
79452,131390,원익피앤이,,
79453,078150,HB테크놀러지,특수 목적용 기계 제조업,TFT-LCD검사장비
79459,136490,선진,동물용 사료 및 조제식품 제조업,조제동물사료
79467,110990,디아이티,특수 목적용 기계 제조업,평판디스플레이 검사장비
79470,002900,TYM,특수 목적용 기계 제조업,"농기계,연초용필터,금속제양식기,철강압연 제조,도매,수출입/신문서적 수출입,판매"
79473,005500,삼진제약,의약품 제조업,"의약품(게보린,세트라졸,염산나록손) 제조,판매,수출입,약초재배"
79480,010400,우진아이엔에스,건물설비 설치 공사업,반도체/디스플레이 코팅덕트
79484,248070,솔루엠,전자부품 제조업,"POWER, 3in1 Board, ESL 등"
79502,195940,HK이노엔,의약품 제조업,"전문의약품, 숙취해소음료"
79515,011500,한농화성,기타 화학제품 제조업,"계면활성제,글리콜에테르 제조,판매"
79516,004830,덕성,플라스틱제품 제조업,"플라스틱레쟈,합성수지,합성피혁 제조,도매"
79542,026960,동서,음·식료품 및 담배 도매업,"식품 유통, 다류 및 연포장재 제조 등"
79545,029530,신도리코,컴퓨터 및 주변장치 제조업,"복사기, 3D프린터, 프린터, 주변기기 제조,판매"
79580,089980,상아프론테크,플라스틱제품 제조업,"LCD부품,사무기기부품,PCB부품,2차전지부품"
79615,399720,가온칩스,반도체 제조업,설계 솔루션 및 주문형 반도체
79628,263750,펄어비스,소프트웨어 개발 및 공급업,온라인게임 개발 서비스(검은사막)
79661,051810,모보,,
79668,075580,세진중공업,선박 및 보트 건조업,"선박 Deck House, LPG Tank, Upper Deck Unit, 해양플랜트 Living Quarter"
79670,005450,신한,,
79688,171010,램테크놀러지,기초 화학물질 제조업,"반도체 식각액, 박리액, 세정액 등"
79691,038070,서린바이오,기타 전문 도매업,생명과학연구기기및시약
79692,183190,아세아시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 레미콘, 몰탈"
79694,032960,동일기연,전자부품 제조업,EMI
79695,226350,아이엠텍,,
79696,008770,호텔신라,기타 상품 전문 소매업,"면세판매,관광숙박,외식사업,예식업"
79703,357580,아모센스,전자부품 제조업,무선충전 차폐시트
79732,025770,한국정보통신,전기 통신업,"신용카드부가통신업(VAN),전자지급결제대행업(PG)"
79742,171090,선익시스템,특수 목적용 기계 제조업,OLED 증착장비
79752,101680,한국정밀기계,특수 목적용 기계 제조업,"금속절삭가공기계(수치제어식 수평보링머신,오면가공기,수직선반,플로우보링머신),산업기계(전용기,공작기계부품) 제조,판매"
79757,220180,핸디소프트,소프트웨어 개발 및 공급업,"EKP, BPM, 네트워크장비"
79809,036190,금화피에스시,전기 및 통신 공사업,"설비,철물,전기,강구조물"
79828,103140,풍산,1차 비철금속 제조업,
79831,009150,삼성전기,전자부품 제조업,"수동소자 (MLCC, Inductor, Chip Resistor 등), 모듈(카메라모듈, 통신모듈), 반도체패키지 기판"
79834,000140,하이트진로홀딩스,기타 금융업,지주회사
79835,214320,이노션,광고업,광고대행 및 광고물의 제작 등
79873,441270,파인엠텍,전자부품 제조업,IT부품
79883,067730,로지시스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","전산장비 판매 및 유지보수, VAN기기 대행관리"
79912,322510,제이엘케이,소프트웨어 개발 및 공급업,"인공지능 기반 의료영상 진단 플랫폼, 인공지능 기반 산업용 X-ray 판독시스템"
79927,001890,에이치디씨영창,,
79934,093050,LF,봉제의복 제조업,"기성복, 의류, 잡화, 제조"
79936,042370,비츠로테크,기타 금융업,"차단기, 개폐기"
79938,007160,사조산업,어로 어업,"원양어업(참치,명태,오징어),육가공,참치통조림,장류 제조/냉동냉장 창고운영/부동산 임대/컴퓨터,소프트웨어 개발,도매/팝콘,구운김 도매"
79939,053160,프리엠스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","건설장비용 전장품,제어기"
79940,004060,SG세계물산,상품 종합 도매업,"피복류,봉제품,P.E제품 수출입,도매,제조/조경사업"
79941,077500,유니퀘스트,기계장비 및 관련 물품 도매업,"반도체직접회로 도매,무역,제조"
79943,041930,동아화성,고무제품 제조업,자동차용 고무부품
79944,005420,코스모화학,기타 화학제품 제조업,"이산화티타늄 및 부산물, 황산코발트 및 부산물"
79945,031920,조은저축은행,,
79950,072130,유엔젤,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","소프트웨어(무선인터넷 솔루션,ASP통신사업자용 지능망솔루션 및 단문메세지센터) 개발,공급"
